Date,Time,Nitric oxide,Status,Nitrogen dioxide,Status,Nitrogen oxides as nitrogen dioxide,Status,PM10 particulate matter (Hourly measured),Status,Non-volatile PM10 (Hourly measured),Status,Volatile PM10 (Hourly measured),Status,PM2.5 particulate matter (Hourly measured),Status,Non-volatile PM2.5 (Hourly measured),Status,Volatile PM2.5 (Hourly measured),Status,Modelled Wind Direction,Status,Modelled Wind Speed,Status,Modelled Temperature,Status
03/04/2020,15:00:00,4.47219,P ugm-3,9.04947,P ugm-3,15.90674,P ugm-3,4.125,P ugm-3 (FIDAS),No data,,No data,,1.958,P ugm-3 (Ref.eq),No data,,No data,,288.1,N deg,6.2,N ms-1,8.6,N degC
03/04/2020,16:00:00,3.99978,P ugm-3,11.30048,P ugm-3,17.43339,P ugm-3,6.025,P ugm-3 (FIDAS),No data,,No data,,2.901,P ugm-3 (Ref.eq),No data,,No data,,280.8,N deg,5,N ms-1,7.6,N degC
03/04/2020,17:00:00,6.45634,P ugm-3,16.25051,P ugm-3,26.15009,P ugm-3,5.725,P ugm-3 (FIDAS),No data,,No data,,3.066,P ugm-3 (Ref.eq),No data,,No data,,275.8,N deg,3.4,N ms-1,6.7,N degC
03/04/2020,18:00:00,3.59035,P ugm-3,11.38655,P ugm-3,16.89168,P ugm-3,5.35,P ugm-3 (FIDAS),No data,,No data,,3.278,P ugm-3 (Ref.eq),No data,,No data,,256.4,N deg,2.3,N ms-1,5.9,N degC
03/04/2020,19:00:00,4.47219,P ugm-3,13.82642,P ugm-3,20.68369,P ugm-3,5.4,N ugm-3 (FIDAS),No data,,No data,,3.208,P ugm-3 (Ref.eq),No data,,No data,,236.6,N deg,1.8,N ms-1,5.6,N degC
03/04/2020,20:00:00,2.70851,P ugm-3,12.04923,P ugm-3,16.20222,P ugm-3,7.175,P ugm-3 (FIDAS),No data,,No data,,4.387,P ugm-3 (Ref.eq),No data,,No data,,207.4,N deg,1.7,N ms-1,5.3,N degC
03/04/2020,21:00:00,2.42506,P ugm-3,12.13912,P ugm-3,15.85749,P ugm-3,6.475,P ugm-3 (FIDAS),No data,,No data,,3.609,P ugm-3 (Ref.eq),No data,,No data,,202.8,N deg,2.2,N ms-1,5.3,N degC
03/04/2020,22:00:00,2.01564,P ugm-3,10.05832,P ugm-3,13.14892,P ugm-3,6.3,N ugm-3 (FIDAS),No data,,No data,,3.396,P ugm-3 (Ref.eq),No data,,No data,,208.7,N deg,2.8,N ms-1,5.2,N degC
03/04/2020,23:00:00,1.98414,P ugm-3,7.64426,P ugm-3,10.68657,P ugm-3,6.4,N ugm-3 (FIDAS),No data,,No data,,3.16,P ugm-3 (Ref.eq),No data,,No data,,201.5,N deg,2.1,N ms-1,5.3,N degC
03/04/2020,24:00:00,1.70069,P ugm-3,6.35524,P ugm-3,8.96293,P ugm-3,4.625,P ugm-3 (FIDAS),No data,,No data,,2.712,P ugm-3 (Ref.eq),No data,,No data,,156.4,N deg,1.8,N ms-1,5.2,N degC
04/04/2020,01:00:00,1.46974,P ugm-3,5.29763,P ugm-3,7.55119,P ugm-3,4.05,P ugm-3 (FIDAS),No data,,No data,,2.429,P ugm-3 (Ref.eq),No data,,No data,,223.2,N deg,3.1,N ms-1,3.3,N degC
04/04/2020,02:00:00,1.34376,P ugm-3,4.17754,P ugm-3,6.23794,P ugm-3,7,N ugm-3 (FIDAS),No data,,No data,,4.245,N ugm-3 (Ref.eq),No data,,No data,,222.4,N deg,3.4,N ms-1,3.2,N degC
04/04/2020,03:00:00,1.70069,P ugm-3,2.9572,P ugm-3,5.5649,P ugm-3,7.2,N ugm-3 (FIDAS),No data,,No data,,4.198,P ugm-3 (Ref.eq),No data,,No data,,236.7,N deg,3.9,N ms-1,4.2,N degC
04/04/2020,04:00:00,1.44874,P ugm-3,4.5747,P ugm-3,6.79607,P ugm-3,9.275,P ugm-3 (FIDAS),No data,,No data,,5.094,N ugm-3 (Ref.eq),No data,,No data,,231.7,N deg,3.7,N ms-1,4.5,N degC
04/04/2020,05:00:00,1.82667,P ugm-3,7.24551,P ugm-3,10.04636,P ugm-3,8.95,P ugm-3 (FIDAS),No data,,No data,,4.693,P ugm-3 (Ref.eq),No data,,No data,,229,N deg,3.6,N ms-1,4.5,N degC
04/04/2020,06:00:00,2.7715,P ugm-3,12.59286,P ugm-3,16.84243,P ugm-3,10.3,N ugm-3 (FIDAS),No data,,No data,,4.953,P ugm-3 (Ref.eq),No data,,No data,,231.4,N deg,3.8,N ms-1,4.4,N degC
04/04/2020,07:00:00,3.81081,P ugm-3,12.62441,P ugm-3,18.46758,P ugm-3,9.275,P ugm-3 (FIDAS),No data,,No data,,4.67,P ugm-3 (Ref.eq),No data,,No data,,234.1,N deg,3.6,N ms-1,4.3,N degC
04/04/2020,08:00:00,3.52736,P ugm-3,9.61175,P ugm-3,15.0203,P ugm-3,8.075,P ugm-3 (FIDAS),No data,,No data,,5.189,N ugm-3 (Ref.eq),No data,,No data,,225,N deg,3.7,N ms-1,4.3,N degC
04/04/2020,09:00:00,3.40139,P ugm-3,10.14964,P ugm-3,15.36503,P ugm-3,8.4,N ugm-3 (FIDAS),No data,,No data,,4.835,P ugm-3 (Ref.eq),No data,,No data,,221.2,N deg,3.9,N ms-1,5.1,N degC
04/04/2020,10:00:00,3.9053,P ugm-3,8.29356,P ugm-3,14.28159,P ugm-3,6.925,P ugm-3 (FIDAS),No data,,No data,,2.948,P ugm-3 (Ref.eq),No data,,No data,,223.4,N deg,4.4,N ms-1,6.5,N degC
04/04/2020,11:00:00,2.92897,P ugm-3,5.80157,P ugm-3,10.2926,P ugm-3,4.925,P ugm-3 (FIDAS),No data,,No data,,2.217,P ugm-3 (Ref.eq),No data,,No data,,216.4,N deg,4.9,N ms-1,7.1,N degC
04/04/2020,12:00:00,3.21242,P ugm-3,7.38608,P ugm-3,12.31172,P ugm-3,7.075,P ugm-3 (FIDAS),No data,,No data,,3.302,P ugm-3 (Ref.eq),No data,,No data,,222.6,N deg,5.5,N ms-1,7.6,N degC
04/04/2020,13:00:00,4.66116,P ugm-3,10.68036,P ugm-3,17.82737,P ugm-3,6.25,P ugm-3 (FIDAS),No data,,No data,,3.726,P ugm-3 (Ref.eq),No data,,No data,,222.3,N deg,5.6,N ms-1,8.1,N degC
04/04/2020,14:00:00,4.03127,P ugm-3,8.05115,P ugm-3,14.23235,P ugm-3,5.65,P ugm-3 (FIDAS),No data,,No data,,2.972,P ugm-3 (Ref.eq),No data,,No data,,219.2,N deg,5.8,N ms-1,8.5,N degC
04/04/2020,15:00:00,3.40139,P ugm-3,6.11139,P ugm-3,11.32678,P ugm-3,6.375,P ugm-3 (FIDAS),No data,,No data,,1.981,P ugm-3 (Ref.eq),No data,,No data,,214,N deg,5.1,N ms-1,8.5,N degC
04/04/2020,16:00:00,3.46438,P ugm-3,6.11331,P ugm-3,11.42528,P ugm-3,5.975,P ugm-3 (FIDAS),No data,,No data,,2.759,P ugm-3 (Ref.eq),No data,,No data,,209,N deg,5.8,N ms-1,8.4,N degC
04/04/2020,17:00:00,3.49587,P ugm-3,8.97058,P ugm-3,14.33084,P ugm-3,5.775,P ugm-3 (FIDAS),No data,,No data,,3.443,P ugm-3 (Ref.eq),No data,,No data,,201.6,N deg,3.8,N ms-1,7.5,N degC
04/04/2020,18:00:00,2.7715,P ugm-3,8.35763,P ugm-3,12.6072,P ugm-3,5.625,P ugm-3 (FIDAS),No data,,No data,,3.137,P ugm-3 (Ref.eq),No data,,No data,,187.8,N deg,3.9,N ms-1,6.2,N degC
04/04/2020,19:00:00,2.89748,P ugm-3,10.08509,P ugm-3,14.52783,P ugm-3,10.675,P ugm-3 (FIDAS),No data,,No data,,4.835,P ugm-3 (Ref.eq),No data,,No data,,183.3,N deg,3.3,N ms-1,4.9,N degC
04/04/2020,20:00:00,2.61403,P ugm-3,13.57301,P ugm-3,17.58113,P ugm-3,12.025,P ugm-3 (FIDAS),No data,,No data,,6.132,N ugm-3 (Ref.eq),No data,,No data,,186.2,N deg,3.3,N ms-1,4.7,N degC
04/04/2020,21:00:00,2.11012,P ugm-3,9.56872,P ugm-3,12.80419,P ugm-3,12.75,P ugm-3 (FIDAS),No data,,No data,,7.146,P ugm-3 (Ref.eq),No data,,No data,,187.9,N deg,4.2,N ms-1,6,N degC
04/04/2020,22:00:00,1.85817,P ugm-3,6.95098,P ugm-3,9.80013,P ugm-3,12.25,P ugm-3 (FIDAS),No data,,No data,,7.382,P ugm-3 (Ref.eq),No data,,No data,,179.3,N deg,4,N ms-1,5.5,N degC
04/04/2020,23:00:00,1.79518,P ugm-3,8.0325,P ugm-3,10.78507,P ugm-3,13,N ugm-3 (FIDAS),No data,,No data,,7.642,N ugm-3 (Ref.eq),No data,,No data,,183.6,N deg,3.7,N ms-1,5.5,N degC
04/04/2020,24:00:00,1.95265,P ugm-3,9.85942,P ugm-3,12.85343,P ugm-3,11.725,P ugm-3 (FIDAS),No data,,No data,,6.604,N ugm-3 (Ref.eq),No data,,No data,,190,N deg,4.3,N ms-1,5.8,N degC
05/04/2020,01:00:00,1.38575,P ugm-3,12.51795,P ugm-3,14.64274,P ugm-3,10.3,P ugm-3 (FIDAS),No data,,No data,,6.014,P ugm-3 (Ref.eq),No data,,No data,,159.9,N deg,3,N ms-1,3.5,N degC
05/04/2020,02:00:00,1.59571,P ugm-3,8.65024,P ugm-3,11.09696,P ugm-3,10.3,P ugm-3 (FIDAS),No data,,No data,,5.967,P ugm-3 (Ref.eq),No data,,No data,,184.6,N deg,4.5,N ms-1,4.8,N degC
05/04/2020,03:00:00,1.25977,P ugm-3,2.99306,P ugm-3,4.92469,P ugm-3,11,P ugm-3 (FIDAS),No data,,No data,,6.085,P ugm-3 (Ref.eq),No data,,No data,,182.6,N deg,4.9,N ms-1,5.5,N degC
05/04/2020,04:00:00,1.25977,P ugm-3,4.76595,P ugm-3,6.69758,P ugm-3,10.975,P ugm-3 (FIDAS),No data,,No data,,6.439,P ugm-3 (Ref.eq),No data,,No data,,174.6,N deg,4.9,N ms-1,5.3,N degC
05/04/2020,05:00:00,1.25977,P ugm-3,5.06143,P ugm-3,6.99306,P ugm-3,12.2,P ugm-3 (FIDAS),No data,,No data,,6.958,P ugm-3 (Ref.eq),No data,,No data,,173.8,N deg,4.9,N ms-1,5.2,N degC
05/04/2020,06:00:00,1.82667,P ugm-3,5.66961,P ugm-3,8.47046,P ugm-3,11.6,P ugm-3 (FIDAS),No data,,No data,,6.816,P ugm-3 (Ref.eq),No data,,No data,,164.2,N deg,4.3,N ms-1,4.9,N degC
05/04/2020,07:00:00,2.2361,P ugm-3,6.86396,P ugm-3,10.2926,P ugm-3,10.925,P ugm-3 (FIDAS),No data,,No data,,6.226,P ugm-3 (Ref.eq),No data,,No data,,145,N deg,3.5,N ms-1,4.7,N degC
05/04/2020,08:00:00,2.07863,P ugm-3,5.87424,P ugm-3,9.06143,P ugm-3,9.75,P ugm-3 (FIDAS),No data,,No data,,5.967,P ugm-3 (Ref.eq),No data,,No data,,159.1,N deg,4.6,N ms-1,6.8,N degC
05/04/2020,09:00:00,2.36207,P ugm-3,8.78842,P ugm-3,12.41021,P ugm-3,10.3,N ugm-3 (FIDAS),No data,,No data,,6.462,P ugm-3 (Ref.eq),No data,,No data,,167.7,N deg,5.6,N ms-1,9,N degC
05/04/2020,10:00:00,1.82667,P ugm-3,4.9309,P ugm-3,7.73176,P ugm-3,12.375,P ugm-3 (FIDAS),No data,,No data,,6.863,P ugm-3 (Ref.eq),No data,,No data,,164.3,N deg,6,N ms-1,9.8,N degC
05/04/2020,11:00:00,2.83449,P ugm-3,6.34042,P ugm-3,10.68657,P ugm-3,14.15,P ugm-3 (FIDAS),No data,,No data,,7.5,P ugm-3 (Ref.eq),No data,,No data,,167.9,N deg,6.8,N ms-1,11.5,N degC
05/04/2020,12:00:00,2.51955,P ugm-3,4.85345,P ugm-3,8.7167,P ugm-3,14.925,P ugm-3 (FIDAS),No data,,No data,,7.099,P ugm-3 (Ref.eq),No data,,No data,,168.8,N deg,6.9,N ms-1,12.5,N degC
05/04/2020,13:00:00,2.70851,P ugm-3,7.7155,P ugm-3,11.8685,P ugm-3,10.925,P ugm-3 (FIDAS),No data,,No data,,5.92,P ugm-3 (Ref.eq),No data,,No data,,166.5,N deg,6.9,N ms-1,13,N degC
05/04/2020,14:00:00,2.42506,P ugm-3,6.0325,P ugm-3,9.75088,P ugm-3,12.3,N ugm-3 (FIDAS),No data,,No data,,5.519,P ugm-3 (Ref.eq),No data,,No data,,166.2,N deg,7.4,N ms-1,13.2,N degC
05/04/2020,15:00:00,2.48805,P ugm-3,4.36002,P ugm-3,8.17498,P ugm-3,13.4,N ugm-3 (FIDAS),No data,,No data,,6.014,P ugm-3 (Ref.eq),No data,,No data,,165.6,N deg,7.4,N ms-1,13.2,N degC
05/04/2020,16:00:00,2.14161,P ugm-3,5.13745,P ugm-3,8.42122,P ugm-3,14.825,P ugm-3 (FIDAS),No data,,No data,,6.179,P ugm-3 (Ref.eq),No data,,No data,,164.1,N deg,6.4,N ms-1,12.7,N degC
05/04/2020,17:00:00,2.04713,P ugm-3,5.03609,P ugm-3,8.17498,P ugm-3,15.975,P ugm-3 (FIDAS),No data,,No data,,6.722,P ugm-3 (Ref.eq),No data,,No data,,164.1,N deg,6.8,N ms-1,12.1,N degC
05/04/2020,18:00:00,2.01564,P ugm-3,6.61103,P ugm-3,9.70163,P ugm-3,16.625,P ugm-3 (FIDAS),No data,,No data,,6.981,N ugm-3 (Ref.eq),No data,,No data,,170.9,N deg,6,N ms-1,11.7,N degC
05/04/2020,19:00:00,2.04713,P ugm-3,7.10446,P ugm-3,10.24335,P ugm-3,18.45,P ugm-3 (FIDAS),No data,,No data,,7.359,N ugm-3 (Ref.eq),No data,,No data,,172,N deg,6.5,N ms-1,11.3,N degC
05/04/2020,20:00:00,1.54322,P ugm-3,6.00573,P ugm-3,8.37197,P ugm-3,18.375,P ugm-3 (FIDAS),No data,,No data,,7.689,P ugm-3 (Ref.eq),No data,,No data,,174.3,N deg,7.4,N ms-1,11.3,N degC
05/04/2020,21:00:00,1.60621,P ugm-3,5.21969,P ugm-3,7.68251,P ugm-3,15.975,P ugm-3 (FIDAS),No data,,No data,,7.099,P ugm-3 (Ref.eq),No data,,No data,,169.1,N deg,8.9,N ms-1,11.6,N degC
05/04/2020,22:00:00,1.57472,P ugm-3,3.3966,P ugm-3,5.81113,P ugm-3,12.825,P ugm-3 (FIDAS),No data,,No data,,6.651,P ugm-3 (Ref.eq),No data,,No data,,175.5,N deg,8.8,N ms-1,11.6,N degC
05/04/2020,23:00:00,1.60621,P ugm-3,3.4468,P ugm-3,5.90963,P ugm-3,11,N ugm-3 (FIDAS),No data,,No data,,6.675,P ugm-3 (Ref.eq),No data,,No data,,182.4,N deg,9.6,N ms-1,11.4,N degC
05/04/2020,24:00:00,1.29127,P ugm-3,2.60004,P ugm-3,4.57996,P ugm-3,14.45,P ugm-3 (FIDAS),No data,,No data,,9.222,P ugm-3 (Ref.eq),No data,,No data,,193.9,N deg,9.6,N ms-1,11.3,N degC
06/04/2020,01:00:00,1.30177,P ugm-3,1.81241,P ugm-3,3.80842,P ugm-3,9.9,N ugm-3 (FIDAS),No data,,No data,,6.179,P ugm-3 (Ref.eq),No data,,No data,,196.1,N deg,8.3,N ms-1,11.6,N degC
06/04/2020,02:00:00,1.1338,P ugm-3,3.0549,P ugm-3,4.79336,P ugm-3,2.625,P ugm-3 (FIDAS),No data,,No data,,1.698,P ugm-3 (Ref.eq),No data,,No data,,212.6,N deg,8.6,N ms-1,10.8,N degC
06/04/2020,03:00:00,1.22828,P ugm-3,1.21922,P ugm-3,3.10255,P ugm-3,4.25,P ugm-3 (FIDAS),No data,,No data,,1.745,P ugm-3 (Ref.eq),No data,,No data,,218.3,N deg,7.7,N ms-1,9.3,N degC
06/04/2020,04:00:00,1.51173,P ugm-3,1.22783,P ugm-3,3.54578,P ugm-3,8.275,P ugm-3 (FIDAS),No data,,No data,,4.292,P ugm-3 (Ref.eq),No data,,No data,,220.3,N deg,7.2,N ms-1,8.5,N degC
06/04/2020,05:00:00,1.82667,P ugm-3,2.81329,P ugm-3,5.61414,P ugm-3,8.175,P ugm-3 (FIDAS),No data,,No data,,4.387,P ugm-3 (Ref.eq),No data,,No data,,223.6,N deg,6,N ms-1,7.8,N degC
06/04/2020,06:00:00,1.98414,P ugm-3,3.70451,P ugm-3,6.74682,P ugm-3,8.8,N ugm-3 (FIDAS),No data,,No data,,4.434,N ugm-3 (Ref.eq),No data,,No data,,233.6,N deg,5.6,N ms-1,7.9,N degC
06/04/2020,07:00:00,2.45656,P ugm-3,5.73798,P ugm-3,9.50465,P ugm-3,9.35,P ugm-3 (FIDAS),No data,,No data,,4.434,N ugm-3 (Ref.eq),No data,,No data,,235.9,N deg,5.1,N ms-1,7.6,N degC
06/04/2020,08:00:00,3.68484,P ugm-3,6.61247,P ugm-3,12.26247,P ugm-3,10.625,P ugm-3 (FIDAS),No data,,No data,,4.292,P ugm-3 (Ref.eq),No data,,No data,,239.2,N deg,6.8,N ms-1,8.4,N degC
06/04/2020,09:00:00,3.93679,P ugm-3,5.63518,P ugm-3,11.67151,P ugm-3,18,N ugm-3 (FIDAS),No data,,No data,,7.005,P ugm-3 (Ref.eq),No data,,No data,,239.4,N deg,7.8,N ms-1,8.8,N degC
06/04/2020,10:00:00,4.18875,P ugm-3,5.79057,P ugm-3,12.21323,P ugm-3,18.45,P ugm-3 (FIDAS),No data,,No data,,7.453,N ugm-3 (Ref.eq),No data,,No data,,241.9,N deg,7.7,N ms-1,9.4,N degC
06/04/2020,11:00:00,3.24392,P ugm-3,4.53071,P ugm-3,9.50465,P ugm-3,17.2,N ugm-3 (FIDAS),No data,,No data,,7.359,N ugm-3 (Ref.eq),No data,,No data,,247.4,N deg,7.7,N ms-1,10.1,N degC
06/04/2020,12:00:00,3.49587,P ugm-3,4.14439,P ugm-3,9.50465,P ugm-3,14.525,P ugm-3 (FIDAS),No data,,No data,,6.627,P ugm-3 (Ref.eq),No data,,No data,,253.6,N deg,8,N ms-1,10.8,N degC
06/04/2020,13:00:00,4.69265,P ugm-3,7.13554,P ugm-3,14.33084,P ugm-3,14.85,P ugm-3 (FIDAS),No data,,No data,,6.226,N ugm-3 (Ref.eq),No data,,No data,,255.9,N deg,8.3,N ms-1,11.2,N degC
06/04/2020,14:00:00,5.07059,P ugm-3,7.14701,P ugm-3,14.9218,P ugm-3,14.175,P ugm-3 (FIDAS),No data,,No data,,5.024,P ugm-3 (Ref.eq),No data,,No data,,266.1,N deg,8.1,N ms-1,11,N degC
06/04/2020,15:00:00,5.60599,P ugm-3,5.53812,P ugm-3,14.13385,P ugm-3,16.225,P ugm-3 (FIDAS),No data,,No data,,5.519,P ugm-3 (Ref.eq),No data,,No data,,274,N deg,7.6,N ms-1,10.7,N degC
06/04/2020,16:00:00,5.38553,P ugm-3,7.94453,P ugm-3,16.20222,P ugm-3,15.875,P ugm-3 (FIDAS),No data,,No data,,5.873,P ugm-3 (Ref.eq),No data,,No data,,275.3,N deg,6.5,N ms-1,10.2,N degC
06/04/2020,17:00:00,4.66116,P ugm-3,8.66123,P ugm-3,15.80825,P ugm-3,17.075,P ugm-3 (FIDAS),No data,,No data,,6.415,N ugm-3 (Ref.eq),No data,,No data,,272.1,N deg,5.3,N ms-1,9.6,N degC
06/04/2020,18:00:00,3.27541,P ugm-3,6.30456,P ugm-3,11.32678,P ugm-3,16.65,P ugm-3 (FIDAS),No data,,No data,,6.462,P ugm-3 (Ref.eq),No data,,No data,,270.6,N deg,4,N ms-1,8.6,N degC
06/04/2020,19:00:00,3.49587,P ugm-3,6.95146,P ugm-3,12.31172,P ugm-3,16.925,P ugm-3 (FIDAS),No data,,No data,,6.816,P ugm-3 (Ref.eq),No data,,No data,,253.7,N deg,2.6,N ms-1,6.6,N degC
06/04/2020,20:00:00,3.3384,P ugm-3,10.49245,P ugm-3,15.61126,P ugm-3,20.325,P ugm-3 (FIDAS),No data,,No data,,8.019,N ugm-3 (Ref.eq),No data,,No data,,221.5,N deg,2.4,N ms-1,5.3,N degC
06/04/2020,21:00:00,2.70851,P ugm-3,10.52258,P ugm-3,14.67557,P ugm-3,14.225,P ugm-3 (FIDAS),No data,,No data,,6.604,N ugm-3 (Ref.eq),No data,,No data,,210.7,N deg,2.6,N ms-1,4.7,N degC
06/04/2020,22:00:00,1.79518,P ugm-3,10.83957,P ugm-3,13.59214,P ugm-3,11.3,N ugm-3 (FIDAS),No data,,No data,,6.226,N ugm-3 (Ref.eq),No data,,No data,,213.1,N deg,2.8,N ms-1,4.8,N degC
06/04/2020,23:00:00,1.79518,P ugm-3,12.21848,P ugm-3,14.97105,P ugm-3,9.9,N ugm-3 (FIDAS),No data,,No data,,5.354,P ugm-3 (Ref.eq),No data,,No data,,209,N deg,2.7,N ms-1,4.1,N degC
06/04/2020,24:00:00,1.38575,P ugm-3,17.22923,P ugm-3,19.35402,P ugm-3,9.925,P ugm-3 (FIDAS),No data,,No data,,5.448,P ugm-3 (Ref.eq),No data,,No data,,204.2,N deg,3,N ms-1,3.7,N degC
07/04/2020,01:00:00,1.46974,P ugm-3,24.01144,P ugm-3,26.265,P ugm-3,11.3,N ugm-3 (FIDAS),No data,,No data,,5.755,N ugm-3 (Ref.eq),No data,,No data,,191.9,N deg,2.3,N ms-1,1.6,N degC
07/04/2020,02:00:00,1.42774,P ugm-3,8.25116,P ugm-3,10.44034,P ugm-3,8.9,N ugm-3 (FIDAS),No data,,No data,,5.024,P ugm-3 (Ref.eq),No data,,No data,,192,N deg,2.3,N ms-1,1,N degC
07/04/2020,03:00:00,1.25977,P ugm-3,8.65645,P ugm-3,10.58808,P ugm-3,8.025,P ugm-3 (FIDAS),No data,,No data,,4.835,P ugm-3 (Ref.eq),No data,,No data,,196.2,N deg,2.3,N ms-1,0.9,N degC
07/04/2020,04:00:00,2.70851,P ugm-3,16.33371,P ugm-3,20.4867,P ugm-3,8.85,P ugm-3 (FIDAS),No data,,No data,,4.882,P ugm-3 (Ref.eq),No data,,No data,,191.4,N deg,2.1,N ms-1,1.4,N degC
07/04/2020,05:00:00,3.18093,P ugm-3,27.3301,P ugm-3,32.20746,P ugm-3,11.1,N ugm-3 (FIDAS),No data,,No data,,5.448,P ugm-3 (Ref.eq),No data,,No data,,184.5,N deg,1.8,N ms-1,1.2,N degC
07/04/2020,06:00:00,8.346,P ugm-3,30.04777,P ugm-3,42.84478,P ugm-3,12.025,P ugm-3 (FIDAS),No data,,No data,,6.038,N ugm-3 (Ref.eq),No data,,No data,,151.4,N deg,1.8,N ms-1,0.9,N degC
07/04/2020,07:00:00,23.24281,P ugm-3,42.22083,P ugm-3,77.85931,P ugm-3,13.525,P ugm-3 (FIDAS),No data,,No data,,6.156,P ugm-3 (Ref.eq),No data,,No data,,133.2,N deg,1.6,N ms-1,1.1,N degC
07/04/2020,08:00:00,26.70719,P ugm-3,39.56819,P ugm-3,80.51864,P ugm-3,19.075,P ugm-3 (FIDAS),No data,,No data,,7.241,P ugm-3 (Ref.eq),No data,,No data,,188.6,N deg,1.9,N ms-1,4.8,N degC
07/04/2020,09:00:00,15.36923,P ugm-3,28.98059,P ugm-3,52.54642,P ugm-3,22.6,N ugm-3 (FIDAS),No data,,No data,,8.467,P ugm-3 (Ref.eq),No data,,No data,,208.2,N deg,3.3,N ms-1,8,N degC
07/04/2020,10:00:00,6.29887,P ugm-3,11.96125,P ugm-3,21.61938,P ugm-3,19.65,P ugm-3 (FIDAS),No data,,No data,,7.807,P ugm-3 (Ref.eq),No data,,No data,,210.8,N deg,4.6,N ms-1,9.6,N degC
07/04/2020,11:00:00,3.65334,P ugm-3,7.20248,P ugm-3,12.80419,P ugm-3,16.725,P ugm-3 (FIDAS),No data,,No data,,7.076,N ugm-3 (Ref.eq),No data,,No data,,207.3,N deg,5.5,N ms-1,10.7,N degC
07/04/2020,12:00:00,3.84231,P ugm-3,5.53382,P ugm-3,11.42528,P ugm-3,15.1,N ugm-3 (FIDAS),No data,,No data,,6.84,P ugm-3 (Ref.eq),No data,,No data,,205.2,N deg,6.2,N ms-1,10.8,N degC
07/04/2020,13:00:00,3.02346,P ugm-3,5.31197,P ugm-3,9.94787,P ugm-3,15.7,N ugm-3 (FIDAS),No data,,No data,,7.005,P ugm-3 (Ref.eq),No data,,No data,,206.1,N deg,6.7,N ms-1,10.6,N degC
07/04/2020,14:00:00,2.58254,P ugm-3,4.36289,P ugm-3,8.32272,P ugm-3,12.125,P ugm-3 (FIDAS),No data,,No data,,6.179,P ugm-3 (Ref.eq),No data,,No data,,212.3,N deg,6.6,N ms-1,11.3,N degC
07/04/2020,15:00:00,3.24392,P ugm-3,5.31866,P ugm-3,10.2926,P ugm-3,14,N ugm-3 (FIDAS),No data,,No data,,7.028,P ugm-3 (Ref.eq),No data,,No data,,212.4,N deg,6.4,N ms-1,11.1,N degC
07/04/2020,16:00:00,3.62185,P ugm-3,6.56131,P ugm-3,12.11473,P ugm-3,14.925,P ugm-3 (FIDAS),No data,,No data,,7.288,P ugm-3 (Ref.eq),No data,,No data,,214.8,N deg,6.3,N ms-1,11,N degC
07/04/2020,17:00:00,2.86598,P ugm-3,5.40568,P ugm-3,9.80013,P ugm-3,13.4,N ugm-3 (FIDAS),No data,,No data,,6.887,N ugm-3 (Ref.eq),No data,,No data,,214.8,N deg,5.6,N ms-1,10.2,N degC
07/04/2020,18:00:00,2.26759,P ugm-3,4.25483,P ugm-3,7.73176,P ugm-3,12.825,P ugm-3 (FIDAS),No data,,No data,,6.25,P ugm-3 (Ref.eq),No data,,No data,,212.8,N deg,4.2,N ms-1,8.8,N degC
07/04/2020,19:00:00,2.74001,P ugm-3,7.07625,P ugm-3,11.27753,P ugm-3,12.05,P ugm-3 (FIDAS),No data,,No data,,5.967,P ugm-3 (Ref.eq),No data,,No data,,206,N deg,3,N ms-1,6.9,N degC
07/04/2020,20:00:00,2.51955,P ugm-3,7.61127,P ugm-3,11.47452,P ugm-3,10.85,P ugm-3 (FIDAS),No data,,No data,,5.59,P ugm-3 (Ref.eq),No data,,No data,,203.8,N deg,3.6,N ms-1,5.9,N degC
07/04/2020,21:00:00,2.36207,P ugm-3,10.41356,P ugm-3,14.03536,P ugm-3,10.025,P ugm-3 (FIDAS),No data,,No data,,5.59,P ugm-3 (Ref.eq),No data,,No data,,206.4,N deg,4.3,N ms-1,5.5,N degC
07/04/2020,22:00:00,1.76368,P ugm-3,7.58832,P ugm-3,10.2926,P ugm-3,11.1,N ugm-3 (FIDAS),No data,,No data,,6.038,N ugm-3 (Ref.eq),No data,,No data,,211.8,N deg,4.2,N ms-1,5.1,N degC
07/04/2020,23:00:00,1.73219,P ugm-3,6.94716,P ugm-3,9.60314,P ugm-3,10.45,P ugm-3 (FIDAS),No data,,No data,,5.731,P ugm-3 (Ref.eq),No data,,No data,,215.1,N deg,4,N ms-1,4.8,N degC
07/04/2020,24:00:00,1.63771,P ugm-3,8.66793,P ugm-3,11.17904,P ugm-3,10.125,P ugm-3 (FIDAS),No data,,No data,,5.613,P ugm-3 (Ref.eq),No data,,No data,,217.8,N deg,3.9,N ms-1,4.5,N degC
08/04/2020,01:00:00,1.30177,P ugm-3,4.83289,P ugm-3,6.8289,P ugm-3,11.775,P ugm-3 (FIDAS),No data,,No data,,6.392,P ugm-3 (Ref.eq),No data,,No data,,193.1,N deg,3.1,N ms-1,3.6,N degC
08/04/2020,02:00:00,1.6797,P ugm-3,7.86484,P ugm-3,10.44034,P ugm-3,12.85,P ugm-3 (FIDAS),No data,,No data,,6.816,P ugm-3 (Ref.eq),No data,,No data,,212.9,N deg,3.4,N ms-1,4.1,N degC
